code,name_en,name_zh,close_price,turnover_hkd,suspended
01182,SUCCESS DRAGON,勝龍國際,0.86,17200.0,False
01183,MECOM POWER,澳能建設,0.165,135438.0,False
01184,S.A.S. DRAGON,,4.53,322500.0,False
01186,CHINA RAIL CONS,中國鐵建,5.32,50582803.0,False
01188,HYBRID KINETIC,正道集團,,,True
01193,CHINA RES GAS,華潤燃氣,19.13,113149541.0,False
01195,KINGWELL GROUP,京維集團,0.018,292.0,False
01196,REALORD GROUP,偉祿集團,13.0,10678460.0,False
01198,ROYALE HOME,皇朝家居,0.098,,False
01199,COSCO SHIP PORT,中遠海運港口,5.22,21654180.0,False
01200,MIDLAND HOLDING,美聯集團,3.1,14017340.0,False
01201,TESSON HOLDINGS,天臣控股,2.7,246990.0,False
01203,GUANGNAN (HOLD),廣南（集團）,0.75,93880.0,False
01204,BOARDWARE INTEL,博維智慧,1.68,,False
01205,CITIC RESOURCES,中信資源,0.53,8809980.0,False
01206,TECHNOVATOR,同方泰德,0.29,590.0,False
01208,MMG,五礦資源,7.48,203382967.0,False
01209,CHINA RES MIXC,華潤萬象生活,44.16,208058112.0,False
01213,MOBICON GROUP,萬保剛集團,0.41,,False
01215,KAI YUAN HLDGS,開源控股,0.022,26180.0,False
01216,ZYBANK,中原銀行,0.33,1856595.0,False
01217,CH INNOVATION,中國創新投資,0.014,75000.0,False
01218,EASYKNIT INT'L,永義國際,2.89,,False
01220,ZHIDAO INT'L,志道國際,,,True
01221,SINO HOTELS,,1.68,11.0,False
01222,WANG ON GROUP,,0.021,211719.0,False
01223,SYMPHONY HOLD,新灃集團,1.39,3006500.0,False
01224,C C LAND,中渝置地,1.2,72000.0,False
01225,LERADO FIN,隆成金融,0.19,5700.0,False
01226,CH INV FIN GP,中國投融資,0.9,390000.0,False
01228,CANBRIDGE-B,北海康成－Ｂ,2.63,256550.0,False
01229,NAN NAN RES,南南資源,0.217,225090.0,False
01231,NEWTON RES,新礦資源,0.3,,False
01232,GW TIANDI,金輪天地控股,0.325,620.0,False
01233,TIMES CHINA,時代中國控股,0.07,1221060.0,False
01234,CHINA LILANG,中國利郎,3.79,3320950.0,False
01235,TRAVEL EXPERT,專業旅運,0.179,,False
01238,POWERLONG,寶龍地產,0.23,132192.0,False
01239,TEAMWAY INTL GP,,0.32,,False
01240,CNQC INT'L,青建國際,0.2,,False
01241,SHUANGHUA H,雙樺控股,0.182,,False
01243,WANG ON PPT,宏安地產,0.031,50716.0,False
01244,3D MEDICINES,思路迪醫藥股份,3.88,498170.0,False
01245,NIRAKU,,0.171,28080.0,False
01246,BOILLHEALTHCARE,保集健康,,,True
01247,MIKO INTL,米格國際控股,2.01,264180.0,False
01250,SDHS NEW ENERGY,山高新能源,1.71,288290.0,False
01251,SPT ENERGY,華油能源,0.265,68900.0,False
01252,CHINA TIANRUI,中國天瑞水泥,,,True
01253,GREEN BROAD,綠博生態,0.156,,False
01255,TATA HEALTH,ＴＡＴＡ健康,1.55,,False
01257,CEB GREENTECH,中國光大綠色環保,0.85,347650.0,False
01258,CHINFMINING,中國有色礦業,11.59,67249125.0,False
01259,PROSPER FUTURE,未來發展控股,0.032,15030.0,False
01260,WONDERFUL SKY,皓天財經集團,0.465,488510.0,False
01262,LABIXIAOXIN,蠟筆小新食品,3.82,75920.0,False
01265,TIANJINJINRAN,天津津燃公用,0.195,97500.0,False
01268,MEIDONG AUTO,美東汽車,1.43,987931.0,False
01269,FIRST CAP GP,首控集團,0.048,1890.0,False
01270,LANGHAM-SS,朗廷－ＳＳ,0.56,14560.0,False
01271,GRAND MING,佳明集團控股,0.55,18250.0,False
01272,DATANG ENVIRO,大唐環境,1.25,147580.0,False
01273,HK FINANCE GP,香港信貸,0.59,,False
01274,IMOTIONTECH,知行科技,3.07,856897.0,False
01277,KINETIC DEV,力量發展,2.21,43081940.0,False
01278,CHINANEWTOWN,中國新城鎮,0.083,2430.0,False
01280,QIDIAN GUOFENG,奇點國峰,2.07,3152897.0,False
01281,XINDA INV HLDGS,鑫達投資控股,0.102,63879.0,False
01282,RENZE HARVEST,中澤豐,0.098,78054.0,False
01283,ACCEL GROUP,高陞集團控股,1.45,275750.0,False
01284,NEW MEDIA LAB,新傳企劃,0.36,131400.0,False
01285,JIASHILI GP,嘉士利集團,1.15,582230.0,False
01286,IMPRO PRECISION,鷹普精密,8.13,27049830.0,False
01288,ABC,農業銀行,5.4,720353025.0,False
01289,SUNLIT SCI,盛力達科技,2.48,235760.0,False
01290,CHINA HUIRONG,中國匯融,0.54,,False
01292,CMA LOGISTICS,長安民生物流,2.88,64880.0,False
01293,GRAND BAOXIN,廣匯寶信,,,True
01298,YUNNAN ENERGY,雲能國際,1.05,,False
01300,TRIGIANT,俊知集團,0.79,228720.0,False
01302,LIFETECH SCI,先健科技,1.76,28561360.0,False
01304,FORTIOR,,95.45,8839350.0,False
01305,WAI CHI HOLD,偉志控股,0.74,,False
01308,SITC,海豐國際,34.26,118166521.0,False
01310,HKBN,香港寬頻,7.85,83420620.0,False
01312,KONTA CHINA,華控康泰,0.031,32652.0,False
01313,CR BLDG MAT TEC,華潤建材科技,1.54,10014520.0,False
01314,TSUI WAH HLDG,翠華控股,0.151,59902.0,False
01315,GREEN ECONOMY,綠色經濟,0.108,22830.0,False
01316,NEXTEER,耐世特,4.95,124973755.0,False
01317,MAPLELEAF EDU,楓葉教育,0.245,373256.0,False
01318,MAO GEPING,毛戈平,74.4,103013488.0,False
01319,OIWAHPAWN,靄華押業信貸,0.27,10800.0,False
01321,CHINA NEWCITY,中國新城市,0.52,3460780.0,False
01323,HUASHENG INTL,華盛國際控股,0.142,,False
01326,TRANSMIT ENT,傳遞娛樂,,,True
01327,LUXXU GROUP,勵時集團,0.56,1060.0,False
01328,GOLDSTREAM INV,金涌投資,2.68,61730.0,False
01330,DYNAGREEN ENV,綠色動力環保,5.39,14958500.0,False
01332,TOUYUN BIOTECH,透雲生物,0.163,843201.0,False
01333,BRETON,博雷頓,19.28,4709470.0,False
01334,RUICHANG INTL,瑞昌國際控股,1.39,648975.0,False
01335,SHEEN TAI,順泰控股,0.118,4722.0,False
01336,NCI,新華保險,45.46,647974371.0,False
01338,BAWANG GROUP,霸王集團,0.034,116448.0,False
01339,PICC GROUP,中國人民保險集團,5.53,405456900.0,False
01340,HUISHENG INTL,惠生國際,0.049,,False
01341,HAO TIAN INTL,昊天國際建投,0.032,1977536.0,False
01343,WEI YUAN HLDG,偉源控股,0.131,5265.0,False
01345,SH PIONEER HLDG,上海先鋒控股,2.26,137590.0,False
01346,LEVER STYLE,利華控股集團,1.51,314920.0,False
01347,HUA HONG SEMI,華虹半導體,81.5,1397569246.0,False
01348,QUALI-SMART,滉達富控股,0.191,1184882.0,False
01349,FUDANZHANGJIANG,復旦張江,2.88,3951030.0,False
01351,BRIGHT FUTURE,輝煌明天,0.34,243700.0,False
01354,KINGFARPROPERTY,經發物業,2.88,1722.0,False
01355,LEGEND STRAT,朸濬國際,0.157,80900.0,False
01357,MEITU,美圖公司,4.32,572897866.0,False
01358,PW MEDTECH,普華和順,1.04,1839530.0,False
01359,CHINA CINDA,中國信達,1.13,69712340.0,False
01361,361 DEGREES,３６１度,6.03,53849120.0,False
01362,SIS MOBILE,新龍移動,0.7,,False
01364,GUMING,古茗,27.26,331279253.0,False
01368,XTEP INT'L,特步國際,4.51,88287677.0,False
01370,AOWEI HOLDING,奧威控股,0.234,,False
01371,CHINA ECOTOUR,中國生態旅遊,0.171,10598.0,False
01372,C CARBONNEUTRAL,中國碳中和,1.16,2614470.0,False
01373,IH RETAIL,國際家居零售,0.74,1256680.0,False
01375,CC SECURITIES,中州證券,1.85,14744830.0,False
01376,RAFFLESINTERIOR,,0.093,194712.0,False
01380,CHI KINGSTONE,中國金石,0.69,619719.0,False
01382,PACIFICTEXTILES,互太紡織,1.1,6180085.0,False
01384,DEEPEXI TECH,滴普科技,30.0,161826506.0,False
01385,SHANGHAI FUDAN,上海復旦,39.44,201297512.0,False
01388,EMBRY HOLDINGS,安莉芳控股,0.355,6830.0,False
01395,ELL ENV,強泰環保,0.164,6560.0,False
01396,GD-HKGBA HLDGS,粵港灣控股,5.7,34420786.0,False
01397,BAGUIO GREEN,碧瑤綠色集團,1.0,987240.0,False
01399,VESON HLDG,銳信控股,0.189,15532.0,False
01400,MOODY TECH HLDG,滿地科技股份,0.017,42830.0,False
01401,FUTURE MACH LTD,未來機器有限公司,0.85,330420.0,False
01402,I-CONTROL,超智能控股,0.27,13800.0,False
01405,DPC DASH,達勢股份,49.3,31126213.0,False
01406,CLARITY MEDICAL,清晰醫療,,,True
01407,JY GAS,交運燃氣,0.54,118480.0,False
01410,EDVANCE INTL,安領國際,0.67,1016200.0,False
01412,Q P GROUP,雋思集團,1.18,124580.0,False
01413,FEG HOLDINGS,鑄帝控股,0.295,122115.0,False
01415,COWELL,高偉電子,23.3,123864082.0,False
01416,CTR HOLDINGS,,0.183,14800.0,False
01417,RIVERINE CHINA,浦江中國,0.211,16400.0,False
01418,SINOMAX GROUP,盛諾集團,0.189,,False
01419,HUMAN HEALTH,盈健醫療,0.83,,False
01420,CHUAN HOLDING,川控股,0.275,,False
01425,JUSTIN ALLEN H,捷隆控股,0.65,1622950.0,False
01426,SPRING REIT,春泉產業信託,1.58,1718420.0,False
01427,CH TIANBAO GP,中國天保集團,0.2,,False
01428,BRIGHT SMART,耀才證券金融,12.65,646997280.0,False
01429,SKYMISSION GP,天任集團,0.31,1134400.0,False
01431,YST DAIRY,原生態牧業,0.335,746965.0,False
01432,CHINA SHENGMU,中國聖牧,0.34,1362595.0,False
01433,CIRTEK HLDGS,常達控股,0.081,123190.0,False
01440,STAR SHINE HLDG,應星控股,13.51,9970212.0,False
01443,FULUM GP HLDG,富臨集團控股,0.049,980.0,False
01446,HUNGFOOKTONG,鴻福堂,0.34,1360.0,False
01447,SFK,新福港,0.56,2240.0,False
01448,FU SHOU YUAN,福壽園,,,True
01449,LEADER EDU,立德教育,0.27,51385.0,False
01450,BE FRIENDS HLDG,交個朋友控股,0.79,148800.0,False
01451,MS GROUP HLDGS,萬成集團股份,1.21,4840.0,False
01452,DENOX ENV,迪諾斯環保,0.113,4040.0,False
01455,FOURACE IND GP,科利實業控股,0.218,69590.0,False
01456,GLMS SEC,國聯民生,4.29,14082457.0,False
01458,ZHOU HEI YA,周黑鴨,1.42,2509226.0,False
01459,JUJIANG CONS,巨匠建設,0.221,,False
01460,ICO GROUP,揚科集團,0.22,225248.0,False
01461,ZHONGTAIFUTURES,中泰期貨,0.65,250020.0,False
01463,C-LINK SQ,,0.29,292900.0,False
01466,BAIJIN LIFE SCI,佰金生命科學,0.64,644320.0,False
01468,JAKOTA CAPITAL,嘉高達資本,0.068,126740.0,False
01470,PROSPER ONE,富一國際控股,0.145,25600.0,False
01471,ZHONGMIAO,眾淼控股,39.98,311812.0,False
01472,SANG HING HLDGS,生興控股,0.077,775.0,False
01473,PANGAEA CONNECT,環聯連訊,0.44,24380.0,False
01475,NISSIN FOODS,日清食品,7.23,619630.0,False
01476,FIN STREET SEC,金融街證券,1.57,,False
01477,OCUMENSION-B,歐康維視生物－Ｂ,7.57,6667392.0,False
01478,Q TECH,丘鈦科技,7.48,25362667.0,False
01480,YAN TAT GROUP,恩達集團控股,0.97,173400.0,False
01481,SMART GLOBE,竣球控股,2.67,507100.0,False
01483,NET-A-GO TECH,網譽科技,1.2,95360.0,False
01486,C CHENG HLDGS,思城控股,0.66,39100.0,False
01488,BEST FOOD HLDG,百福控股,0.8,,False
01489,GC CONSTRUCTION,,0.38,713375.0,False
01496,AP RENTALS,亞積邦租賃,0.175,3388.0,False
01497,YAN PALACE,燕之屋,5.75,2300.0,False
01498,PURAPHARM,培力農本方,0.305,14042.0,False
01499,OKG TECH,歐科雲鏈,0.163,206900.0,False
01500,INCON,現恆建築,0.208,,False
01501,INT MEDICAL,瑛泰醫療,33.1,23018748.0,False
01502,FIN STREET PPT,金融街物業,2.15,187780.0,False
01503,CMC REIT,招商局商業房託,1.17,597020.0,False
01508,CHINA RE,中國再保險,1.55,30630414.0,False
01513,LIVZON PHARMA,麗珠醫藥,27.5,24342803.0,False
01515,CR MEDICAL,華潤醫療,2.68,10720725.0,False
01516,SUNAC SERVICES,融創服務,0.86,24907960.0,False
01518,NC HEALTHCARE,新世紀醫療,0.55,93790.0,False
01520,VIRTUAL MIND,天機控股,0.67,3762720.0,False
01521,FRONTAGE,方達控股,1.1,13080.0,False
01522,BII TRANS TECH,京投交通科技,0.3,190260.0,False
01523,PLOVER BAY TECH,珩灣科技,7.13,12249680.0,False
01525,GENCH EDU,建橋教育,2.09,1687050.0,False
01526,RICI HEALTH,瑞慈醫療,0.91,27980.0,False
01527,TENGY ENV,天潔環境,1.91,1860.0,False
01528,RS MACALLINE,紅星美凱龍,1.28,3222942.0,False
01529,YUES INTL HLDG,樂氏國際控股,0.475,30320.0,False
01530,3SBIO,三生製藥,24.28,1171518972.0,False
01532,CHINA PARTYTIME,中國派對文化,0.12,13365.0,False
01536,YUK WING GP,煜榮集團,0.22,,False
01538,ZHONG AO HOME,中奧到家,0.63,1036100.0,False
01539,UNITY GP HLDGS,知行集團控股,0.39,118870.0,False
01540,LEFTFIELD PRINT,澳獅環球,0.46,,False
01541,IMMUNEONCO-B,宜明昂科－Ｂ,4.47,5587280.0,False
01542,TAIZHOU WATER,台州水務,1.1,,False
01543,JOIN-SHARE,中盈盛達融資擔保,0.223,69708.0,False
01545,DESIGN CAPITAL,設計都會,0.11,46410.0,False
01546,THELLOY DEV,德萊建業,0.27,457280.0,False
01547,IBI GROUP HLDGS,,0.195,9360.0,False
01548,GENSCRIPT BIO,金斯瑞生物科技,11.0,72489451.0,False
01549,EVER HARVEST GP,永豐集團控股,0.087,23928.0,False
01551,GRCB,廣州農商銀行,1.52,,False
01552,BHCC HOLDING,,0.25,,False
01553,MAIKE TUBE,邁科管業,1.47,32100.0,False
01555,MIE HOLDINGS,ＭＩ能源,0.041,403000.0,False
01556,CHINNEY KW,建業建榮,0.315,267775.0,False
01557,K.H. GP HLDGS,劍虹集團控股,0.385,73080.0,False
01559,KWAN ON HLDGS,均安控股,0.059,15930.0,False
01560,STAR GROUP ASIA,星星集團,0.144,5434.0,False
01561,PAN ASIA DATA H,聯洋智能控股,0.047,3384.0,False
01563,ALLI INTL ED LE,友聯國際教育租賃,0.159,52470.0,False
01565,VIRSCEND EDU,成實外教育,0.203,816.0,False
01566,CA CULTURAL,華夏文化科技,,,True
01568,SUNDART HLDGS,承達集團,0.72,131400.0,False
01569,MINSHENG EDU,民生教育,0.151,153460.0,False
01570,WEIYE HOLDINGS,偉業控股,7.19,214550.0,False
01571,XIN POINT HOLD,信邦控股,4.31,4907670.0,False
01572,CHINA ART FIN,中國藝術金融,0.088,111224.0,False
01575,REGAL PARTNERS,皇庭智家,0.059,17110.0,False
01576,QILU EXPRESSWAY,齊魯高速,1.69,221340.0,False
01577,HUIXIN CREDIT,匯鑫小貸,1.03,,False
01578,BANK OF TIANJIN,天津銀行,2.34,975910.0,False
01579,YIHAI INTL,頤海國際,16.4,85923160.0,False
01580,DA SEN HLDGS,大森控股,0.41,196200.0,False
01581,PROGRESSIVE P,進昇集團控股,0.221,46240.0,False
01582,CR CONSTRUCTION,華營建築,0.345,122812.0,False
01583,QINQIN FOODS,親親食品,1.18,,False
01585,YADEA,雅迪控股,12.77,184781847.0,False
01586,LEON INSPECTION,力鴻檢驗,1.67,,False
01587,SHINEROAD INTL,欣融國際,0.6,,False
01588,CHANJET,暢捷通,7.05,790268.0,False
01591,SHUN WO GROUP,汛和集團,0.137,5340.0,False
01592,ANCHORSTONE,基石控股,0.163,234850.0,False
01593,CHEN LIN EDU,辰林教育,1.26,,False
01596,YICHEN IND,翼辰實業,0.75,2467410.0,False
01597,NATURE ENERGY T,納泉能源科技,2.57,,False
01598,21CENTURY EDU,２１世紀教育,,,True
01599,UCD,城建設計,1.25,1485340.0,False
01600,TIAN LUN GAS,天倫燃氣,2.85,1418860.0,False
01601,ZGC TEC LEASING,中關村科技租賃,0.84,63520.0,False
01606,CDB LEASING,國銀金租,1.41,2334180.0,False
01608,VPOWER GROUP,偉能集團,0.108,,False
01610,COFCO JOYCOME,中糧家佳康,1.3,58066322.0,False
01611,SINOHOPE TECH,新火科技控股,2.21,1396055.0,False
01612,VINCENT MED,永勝醫療,0.91,99660.0,False
01613,SYNERTONE,協同通信,0.166,9977.0,False
01615,AB BUILDERS,奧邦建築,0.31,56925.0,False
01616,A METAVERSE,一元宇宙,,,True
01617,NANFANG COMM,南方通信,0.48,8342820.0,False
01618,MCC,中國中冶,1.69,21971400.0,False
01620,CINESE INTL,富盈環球集團,0.093,1860.0,False
01621,VICO INTL HLDGS,域高國際控股,0.17,,False
01622,REDCO GROUP,力高集團,0.153,21010.0,False
01623,HILONG,海隆控股,0.246,247746.0,False
01626,JIA YAO HLDGS,嘉耀控股,4.48,5008900.0,False
01627,ABLE ENG HLDGS,安保工程控股,0.57,,False
01628,YUZHOU GROUP,禹洲集團,0.162,162140.0,False
01629,CHAMP ALLI INTL,冠均國際控股,0.179,,False
01630,KIN SHING HLDGS,建成控股,0.109,359364.0,False
01631,REF HOLDINGS,,0.48,12000.0,False
01632,MSCTECH,民商創科,0.087,1740.0,False
01633,SHEUNG YUE GP,上諭集團,0.255,507285.0,False
01635,DZUG,大眾公用,3.3,97183950.0,False
01636,CMRU,中國金屬利用,0.34,160760.0,False
01637,SH GROUP HLDG,順興集團控股,0.39,20500.0,False
01638,KAISA GROUP,佳兆業集團,0.088,1232479.0,False
01640,QIAN XUN TECH,千循科技,2.32,64940.0,False
01641,HX COLDCHAIN,紅星冷鏈,6.73,524760.0,False
01643,MODERN CHI MED,現代中藥集團,2.12,14749208.0,False
01645,HAINA INTEL,海納智能,4.1,21994920.0,False
01647,GRANDSHORES,雄岸科技,0.07,83870.0,False
01650,HYGIEIA GROUP,,0.126,71896.0,False
01651,TSUGAMI CHINA,津上機床中國,34.88,27991304.0,False
01652,FUSEN PHARM,福森藥業,1.24,815840.0,False
01653,MOS HOUSE,,3.11,6294800.0,False
01655,OKURA HOLDINGS,,0.248,634615.0,False
01656,ISDN HOLDINGS,億仕登控股,2.31,,False
01657,SG GROUP HLDGS,樺欣控股,16.0,16150.0,False
01658,PSBC,郵儲銀行,4.93,214298839.0,False
01660,SEVEN ELEMENTS,七元投資,0.325,2022520.0,False
01661,CH FRONTIER TEC,中國前沿科技集團,1.17,292140.0,False
01662,YEE HOP HLDGS,義合控股,0.83,264930.0,False
01663,S HARBOURHOLD,漢港控股,0.087,594560.0,False
01666,TONG REN TANG,同仁堂科技,3.91,7016984.0,False
01667,DIMMI LIFE HLDG,迪米生活控股,0.32,29150.0,False
01668,CHINASOUTHCITY,華南城,,,True
01669,GIC GROUP,環球信貸集團,0.96,11400.0,False
01671,TIANBAO ENERGY,天保能源,0.72,40880.0,False
01672,ASCLETIS-B,歌禮製藥－Ｂ,16.83,18019605.0,False
01673,HUAZHANG TECH,華章科技,0.3,,False
01675,ASIAINFO TECH,亞信科技,5.77,8333080.0,False
01676,GAODI HOLDINGS,高地股份,0.228,876466.0,False
01679,RISECOMM GP,瑞斯康集團,0.54,702000.0,False
01680,MACAU LEGEND,澳門勵駿,0.215,70261.0,False
01681,CONSUN PHARMA,康臣葯業,17.0,40176500.0,False
01682,HP LIVING TECH,杭品生活科技,0.135,135256.0,False
01683,HOPE LIFE INT,曠逸國際,0.295,1482880.0,False
01685,BOER POWER,博耳電力,0.51,511580.0,False
01686,SUNEVISION,新意網集團,5.54,53315475.0,False
01687,PRC B2710,,,,False
01689,HUAXIHOLDINGS,華禧控股,0.37,86560.0,False
01690,LAP KEI ENGRG,立基工程控股,0.123,338360.0,False
01691,JS GLOBAL LIFE,ＪＳ環球生活,1.69,6369065.0,False
01692,TOWNRAY HLDGS,登輝控股,1.65,20220.0,False
01693,BGMC,璋利國際,4.44,88600.0,False
01696,SISRAM MED,復銳醫療科技,3.32,825124.0,False
01697,SDITC,山東國信,0.325,149985.0,False
01698,TME-SW,騰訊音樂－ＳＷ,37.3,56519834.0,False
01701,TU YI HLDG,途屹控股,0.098,101264.0,False
01702,DONGGUANG CHEM,東光化工,1.99,,False
01703,WELIFE TECH,維力生活科技,0.084,134820.0,False
01707,GEOTECH HLDGS,致浩達控股,0.04,44064.0,False
01708,SAMPLE TECH,三寶科技,0.29,57345.0,False
01709,DL HOLDINGS GP,德林控股,1.27,6458608.0,False
01710,TRIO IND ELEC,致豐工業電子,0.325,2428860.0,False
01711,ULFERTS,歐化,0.139,27480.0,False
01712,DRAGON MINING,龍資源,9.43,12021660.0,False
01713,SICHUAN EN INV,四川能投發展,2.56,35720.0,False
